# LAMMPS data file written by Ovito 3.0.0-dev469
17466 atoms
1 atom types
-50.0 50.0 xlo xhi
-50.0 50.0 ylo yhi
-50.0 50.0 zlo zhi

Atoms  # atomic

1 1 37.07057628 -16.90394254 -33.27152655
2 1 38.99599642 -18.64884571 -31.67751582
3 1 33.21973599 -13.41413619 -36.459548
4 1 35.14515613 -15.15903936 -34.86553728
5 1 35.99922765 -19.48550143 -38.68991799
6 1 37.92464779 -21.2304046 -37.09590727
7 1 31.82583017 -16.34693572 -30.21316397
8 1 33.75125031 -18.09183889 -28.61915324
9 1 34.60532182 -22.41830095 -32.44353396
10 1 36.53074196 -24.16320413 -30.84952323
11 1 39.53583073 -11.38958412 -34.09951914
12 1 41.46125087 -13.1344873 -32.50550841
13 1 42.31532238 -17.46094936 -36.32988913
14 1 44.24074252 -19.20585253 -34.7358784
15 1 38.1419249 -14.32238365 -27.85313511
16 1 40.06734504 -16.06728682 -26.25912438
17 1 40.92141656 -20.39374889 -30.0835051
18 1 42.8468367 -22.13865206 -28.48949437
19 1 37.76752919 -15.43754277 -36.39471857
20 1 39.69294933 -17.18244595 -34.80070784
21 1 36.37362336 -18.3703423 -30.14833453
22 1 38.2990435 -20.11524548 -28.55432381
23 1 35.68083045 -13.86825992 -32.15634155
24 1 37.60625059 -15.61316309 -30.56233083
25 1 38.4603221 -19.93962516 -34.38671154
26 1 40.38574224 -21.68452833 -32.79270082
27 1 33.91252891 -17.91621857 -34.45154098
28 1 35.83794905 -19.66112175 -32.85753025
29 1 40.22862364 -15.8916665 -32.09151212
30 1 42.15404378 -17.63656968 -30.49750139
31 1 32.52278308 -14.88053595 -33.33635599
32 1 34.44820322 -16.62543913 -31.74234526
33 1 35.30227473 -20.95190119 -35.56672598
34 1 37.22769488 -22.69680437 -33.97271525
35 1 38.83887782 -12.85598388 -30.97632712
36 1 40.76429796 -14.60088706 -29.3823164
37 1 41.61836947 -18.92734912 -33.20669711
38 1 43.54378961 -20.6722523 -31.61268639
39 1 34.60948182 -16.44981881 -37.574733
40 1 36.53490196 -18.19472198 -35.98072227
41 1 40.92557656 -14.42526674 -35.21470414
42 1 42.8509967 -16.17016991 -33.62069341
43 1 33.215576 -19.38261834 -31.32834896
44 1 35.14099614 -21.12752151 -29.73433824
45 1 39.53167073 -17.35806627 -28.9683201
46 1 41.45709087 -19.10296944 -27.37430938
47 1 36.37778336 -12.40186015 -35.27953357
48 1 38.3032035 -14.14676333 -33.68552285
49 1 34.98387754 -15.33465968 -29.03314954
50 1 36.90929768 -17.07956286 -27.43913881
51 1 39.15727502 -18.47322539 -37.50990356
52 1 41.08269516 -20.21812857 -35.91589284
53 1 37.76336919 -21.40602492 -31.26351953
54 1 39.68878933 -23.15092809 -29.6695088
55 1 30.06168863 -14.42641222 -37.63956243
56 1 31.98710877 -16.1713154 -36.04555171
57 1 32.84118028 -20.49777746 -39.86993242
58 1 34.76660042 -22.24268064 -38.2759217
59 1 28.6677828 -17.35921175 -31.3931784
60 1 30.59320294 -19.10411492 -29.79916767
61 1 31.44727445 -23.43057699 -33.62354839
62 1 33.3726946 -25.17548016 -32.02953766
63 1 42.6938781 -10.37730809 -32.91950471
64 1 44.61929824 -12.12221126 -31.32549398
65 1 45.47336975 -16.44867332 -35.1498747
66 1 47.39878989 -18.1935765 -33.55586397
67 1 41.29997227 -13.31010761 -26.67312068
68 1 43.22539241 -15.05501079 -25.07910995
69 1 44.07946392 -19.38147285 -28.90349067
70 1 46.00488406 -21.12637603 -27.30947994
71 1 33.91668891 -11.94773643 -39.58274002
72 1 35.84210905 -13.6926396 -37.98872929
73 1 36.69618056 -18.01910166 -41.81311001
74 1 38.6216007 -19.76400484 -40.21909928
75 1 31.12887726 -17.81333548 -27.08997195
76 1 33.0542974 -19.55823865 -25.49596123
77 1 33.90836891 -23.88470072 -29.32034194
78 1 35.83378905 -25.62960389 -27.72633122
79 1 40.23278364 -9.923184357 -37.22271116
80 1 42.15820378 -11.66808753 -35.62870043
81 1 43.0122753 -15.9945496 -39.45308115
82 1 44.93769544 -17.73945277 -37.85907042
83 1 37.44497199 -15.78878341 -24.72994309
84 1 39.37039213 -17.53368659 -23.13593237
85 1 40.22446364 -21.86014865 -26.96031308
86 1 42.14988378 -23.60505182 -25.36630236
87 1 31.82999017 -10.37845357 -35.34436301
88 1 33.75541031 -12.12335674 -33.75035228
91 1 30.43608434 -13.3112531 -29.09797897
92 1 32.36150448 -15.05615627 -27.50396825
93 1 35.99506765 -25.45398357 -33.55871895
95 1 38.1460849 -8.353901502 -32.98433415
96 1 40.07150504 -10.09880468 -31.39032342
97 1 43.70506821 -20.49663198 -37.44507413
99 1 36.75217908 -11.28670103 -26.73795011
100 1 38.67759922 -13.0316042 -25.14393939
101 1 42.31116238 -23.42943151 -31.19869009
102 1 44.23658252 -25.17433468 -29.60467937
103 1 32.52694308 -8.912053806 -38.46755502
104 1 34.45236322 -10.65695698 -36.8735443
107 1 29.73913143 -14.77765286 -25.97478696
108 1 31.66455157 -16.52255604 -24.38077623
109 1 35.29811474 -26.92038334 -30.43552694
111 1 38.84303782 -6.887501738 -36.10752616
112 1 40.76845796 -8.632404912 -34.51351544
113 1 44.40202112 -19.03023221 -40.56826614
115 1 36.05522616 -12.75310079 -23.6147581
116 1 37.9806463 -14.49800397 -22.02074737
117 1 41.61420947 -24.89583127 -28.07549808
118 1 43.53962961 -26.64073444 -26.48148735
119 1 28.6719428 -11.3907296 -36.52437744
120 1 30.59736294 -13.13563278 -34.93036671
123 1 27.27803697 -14.32352913 -30.27799341
124 1 29.20345711 -16.06843231 -28.68398268
125 1 32.83702028 -26.46625961 -34.73873339
127 1 41.30413227 -7.341625467 -31.80431971
128 1 43.22955241 -9.086528642 -30.21030899
129 1 46.86311558 -19.48435594 -36.26505969
131 1 39.91022644 -10.27442499 -25.55793568
132 1 41.83564658 -12.01932817 -23.96392496
133 1 45.46920975 -22.41715547 -30.01867566
134 1 47.39462989 -24.16205865 -28.42466494
135 1 30.75864154 -12.96001246 -40.76275445
136 1 32.68406168 -14.70491563 -39.16874372
137 1 33.53813319 -19.0313777 -42.99312444
138 1 35.46355333 -20.77628087 -41.39911371
139 1 27.97082989 -18.82561151 -28.26998638
140 1 29.89625003 -20.57051469 -26.67597566
141 1 30.75032154 -24.89697675 -30.50035637
142 1 32.67574168 -26.64187993 -28.90634565
143 1 43.39083101 -8.910908323 -36.04269673
144 1 45.31625115 -10.6558115 -34.448686
145 1 46.17032266 -14.98227356 -38.27306672
146 1 48.0957428 -16.72717674 -36.67905599
147 1 40.60301936 -14.77650738 -23.54992866
148 1 42.5284395 -16.52141055 -21.95591793
149 1 43.38251101 -20.84787262 -25.78029865
150 1 45.30793115 -22.59277579 -24.18628792
152 1 31.29431585 -11.66923301 -38.05355873
155 1 26.58108406 -15.78992889 -27.15480139
156 1 28.5065042 -17.53483207 -25.56079066
157 1 32.14006737 -27.93265937 -31.61554137
159 1 42.00108518 -5.875225704 -34.92751173
160 1 43.92650532 -7.620128878 -33.333501
161 1 47.56006849 -18.01795618 -39.38825171
163 1 39.21327353 -11.74082476 -22.43474367
164 1 41.13869367 -13.48572793 -20.84073294
165 1 44.77225684 -23.88355523 -26.89548365
166 1 46.69767698 -25.62845841 -25.30147292
167 1 35.30643473 -14.98341904 -40.69792501
168 1 37.23185487 -16.72832222 -39.10391429
169 1 32.51862308 -20.8490181 -28.20515695
170 1 34.44404322 -22.59392127 -26.61114622
171 1 41.62252947 -12.95886698 -38.33789615
172 1 43.54794961 -14.70377015 -36.74388543
173 1 38.83471782 -18.82446603 -25.84512809
174 1 40.76013796 -20.56936921 -24.25111736
175 1 38.4644821 -13.97114301 -39.51791058
176 1 40.38990224 -15.71604618 -37.92389986
177 1 35.67667045 -19.83674206 -27.02514252
178 1 37.60209059 -21.58164524 -25.43113179
179 1 34.98803753 -9.366177536 -34.16434858
180 1 36.91345768 -11.11108071 -32.57033785
181 1 40.54702084 -21.50890801 -38.62508856
183 1 33.59413171 -12.29897706 -27.91796454
184 1 35.51955185 -14.04388024 -26.32395382
185 1 39.15311502 -24.44170754 -32.37870452
187 1 34.29108462 -10.8325773 -31.04115656
188 1 36.21650476 -12.57748047 -29.44714583
189 1 39.85006793 -22.97530778 -35.50189654
191 1 29.36473571 -15.89281199 -34.51637042
192 1 31.29015585 -17.63771516 -32.92235969
193 1 41.99692518 -11.84370785 -29.79631269
194 1 43.92234532 -13.58861102 -28.20230197
195 1 32.14422737 -21.96417722 -36.74674041
196 1 34.06964751 -23.7090804 -35.15272968
197 1 44.77641684 -17.91507309 -32.02668268
198 1 46.70183698 -19.65997626 -30.43267196
199 1 30.75448154 -18.92849461 -35.63155541
200 1 32.67990168 -20.67339778 -34.03754469
201 1 43.38667101 -14.87939047 -30.91149769
202 1 45.31209115 -16.62429364 -29.31748696
203 1 31.13303725 -11.84485333 -32.22117099
204 1 33.0584574 -13.58975651 -30.62716026
205 1 36.69202056 -23.98758381 -36.68191097
207 1 37.44913199 -9.820301265 -29.86114213
208 1 39.37455213 -11.56520444 -28.2671314
209 1 43.0081153 -21.96303174 -34.32188211
211 1 27.97498989 -12.85712937 -33.40118542
212 1 29.90041003 -14.60203254 -31.8071747
215 1 40.60717936 -8.808025231 -28.6811277
216 1 42.5325995 -10.55292841 -27.08711697
217 1 46.16616266 -20.95075571 -33.14186768
218 1 48.0915828 -22.69565888 -31.54785695
